sample_id,clim_precip,clim_temp,soil_texture,topo_elevation,topo_slope
7355,0.122453347669986,290.70441852642193,8,47,1.1252712
7356,0.1175340995571875,290.4370981565902,8,118,2.2626925
7357,0.1185395052248035,290.4974347823956,8,65,0.92740995
7358,0.1245487192359939,290.9400475304002,8,54,1.4535705
7359,0.123215364199763,290.93269357729537,4,46,4.469878
7360,0.1224445563865682,290.95427057667695,4,47,2.9045515
7361,0.1249405582498597,290.9754176511086,8,50,1.4529079
7362,0.1222349394321057,290.7527406627951,8,50,0.92740995
7363,0.1215015788005547,290.630758811879,8,61,0.0
7364,0.1222029820784916,290.8341363610493,8,48,1.1220999
7365,0.1078613446459905,289.1047188372098,8,159,5.663005
7366,0.1228274967632097,290.7520541999488,7,44,1.4545249
7367,0.1182020062147838,290.4827874058238,4,58,2.922935
7368,0.1192099863216592,290.5317090992599,8,61,0.92740995
7369,0.1123494357408178,290.1357829868127,8,63,2.1752005
7370,0.1197333762941294,290.5537440870103,8,51,2.9999883
7371,0.1174153864863412,290.43450748695085,4,59,0.92740995
7372,0.1219981772251489,290.8100576702256,4,51,2.2446365
7373,0.1103844177664888,289.88896715313354,8,71,5.6620736
7374,0.1133635559475562,290.18945571751703,8,65,3.7047918
7375,0.1202465134802308,290.5999207870148,8,64,1.8543341
7376,0.1174977696518044,290.44002818758406,4,57,0.92740995
7377,0.1117415271236657,290.1041004538875,7,56,4.636781
7378,0.117910076086155,290.4588382976152,8,69,1.1312277
7379,0.1210096843086022,290.62006235217217,8,52,1.4594599
7380,0.1201512731222022,290.5857416109123,8,53,2.9185493
7381,0.122046763700778,290.8482597171526,8,47,5.2652926
7382,0.119616385305559,290.5608694575364,8,67,1.1288061
7383,0.1143746564986001,290.24788153406,8,61,2.451399
7384,0.1218289905558089,290.68083048856784,8,54,0.92740995
7385,0.1112736757993861,290.0655512031487,8,184,0.92740995
7386,0.1221984715963178,290.88058265573466,7,48,0.0
7387,0.118893269862392,290.4997637028317,8,69,2.1705601
7388,0.1224864737500746,291.1095956521421,8,38,1.4501505
7389,0.1253401965397797,290.9812699743564,1,53,1.4527476
7390,0.1122330143273631,289.67382024651613,7,68,1.1426384
7391,0.1183882387643026,290.4913847605468,4,57,0.0
7392,0.1220064602653266,291.09820036746845,8,41,1.4503169
7393,0.1077011164221071,288.99583524040804,8,206,1.4739182
7394,0.1093870149723823,289.3846825687827,8,68,1.4722186
7395,0.1187444992312504,290.5155158420639,7,58,2.2593293
7396,0.1182991597942486,290.482327927392,8,65,1.462215
7397,0.111117036447893,290.07080766392005,8,192,5.991211
7398,0.1210242973308779,291.4834076026125,1,30,2.159249
7399,0.1116967198734751,290.09908535823814,8,131,3.7047918
7400,0.1088238655260805,289.30410898228985,8,128,2.178382
7401,0.1121497277244883,289.6564632940665,7,69,3.424585
7402,0.1256005853451456,291.034065991647,8,51,2.2336507
7403,0.1133946431582591,290.16748500487364,8,106,2.7802885
7404,0.1082984522301195,289.28290347116257,8,166,4.565293
7405,0.1212116019865301,290.6487714456609,8,52,1.126658
7406,0.1164168344472595,290.3689237089964,8,67,2.1728084
7407,0.1118965360606578,289.51770938591943,8,73,4.350267
7408,0.1181849268225471,290.45864316288777,8,68,1.129776
7409,0.1220608071212936,290.7995744945817,8,51,1.4563018
7410,0.1105929820166116,289.6328108571812,5,74,2.7802885
7411,0.1136301999015689,290.1828023033724,8,76,7.463717
7412,0.1178014001284618,290.4495502044742,8,61,5.146228
7413,0.1229148484496294,290.76781427765184,8,57,1.1236567
7414,0.1232686521448044,290.7720826401959,8,60,0.92740995
7415,0.1161901481638455,290.3570713380297,8,60,1.4646589
7416,0.120954791697888,290.64068851589093,8,66,0.92740995
7417,0.113588669222832,290.2032799949526,8,68,3.5888886
7418,0.1189474574876843,290.528538050477,5,61,3.5100338
7419,0.1219092906710518,290.8296166789719,8,50,1.4557039
7420,0.1166534559431946,290.3691968911341,8,67,3.0010452
7421,0.111740785474627,289.8771313224534,8,76,1.1408064
7422,0.1234311736821311,291.22518437700984,4,34,1.1122619
7423,0.1223458532324121,290.89307699204073,8,46,0.0
7424,0.1102322144421678,289.36573522012446,8,78,4.9266095
7425,0.1219154670816023,290.8241629175334,8,51,3.3637168
7426,0.1252986570609922,291.0798905460261,8,48,1.4510344
7427,0.1104189494041419,289.84595822401457,7,66,2.2801158
7428,0.1144888787930213,290.2425818056319,8,66,2.4496138
7429,0.1115869564316827,290.08742155624714,8,67,2.9356112
7430,0.1104690631400066,289.98803036302206,7,171,1.4685131
7431,0.1220249135195918,290.8823443415212,7,49,3.3591266
7432,0.1255318404498467,291.127912179136,8,45,0.92740995
7433,0.1224659969874383,290.70639377555875,8,46,2.1686203
7434,0.1089086249459155,289.1690715226699,8,79,1.8543341
7435,0.1123659871921775,289.7261637880773,7,66,2.4644141
7436,0.1237244393953078,290.83706522515354,8,54,1.1218592
7437,0.1162427197791104,290.34593365102734,8,58,2.2643046
7438,0.1143877742607121,290.2338866648799,8,66,1.8543341
7439,0.1213968749109261,290.70707759726776,8,68,2.4307156
7440,0.1183937568859577,290.47914630035785,8,59,2.171322
7441,0.1113533068079769,289.7349462440767,6,70,2.4634352
7442,0.1242010528896201,291.199602952449,5,41,0.0
7443,0.1175947153158954,290.43888968678783,8,64,0.0
7444,0.1221919126739175,290.70641628199434,8,56,1.8543341
7445,0.1220010204101808,291.20133269624307,8,34,1.4482881
7446,0.1227806493308538,290.8202979341657,4,39,2.4276867
7447,0.1224873071479914,290.72684908742576,8,50,1.4576304
7448,0.112340858902255,289.7742485414833,8,64,1.4708937
7449,0.1232734261460408,290.96290447059044,7,47,2.1653225
7450,0.1107964900179298,289.18616339186383,7,123,6.56394
7451,0.1136119185481955,290.2040029874163,8,66,1.8543341
7452,0.1092369302412943,289.4030652364591,8,118,2.2858357
7453,0.1170709723479845,290.40129471296666,8,61,0.92740995
7454,0.1100885753189798,289.760124380193,7,69,4.347429
7455,0.1179358872376827,290.45277001783006,8,71,1.4612893
7456,0.1186362165811788,290.491190261112,8,54,0.0
7457,0.1128443899152211,290.1577530039293,8,64,1.8543341
7458,0.1155911819229734,290.30725901620417,8,61,2.2651973
7459,0.110455421028196,289.8550638071788,7,67,1.140454
7460,0.1262396817162347,291.2090130494974,8,44,0.0
7461,0.1176491476128958,290.4244926665464,8,63,1.1307493
7462,0.1113735898150517,290.08459783326003,8,164,1.468312
7463,0.1229714933443609,290.8165267938296,8,52,2.1672015
7464,0.1132273248284002,290.1727548109389,2,63,4.397811
7465,0.1211041149161046,290.5795203257036,8,54,5.9126945
7466,0.1192481396088463,290.5320942476104,8,67,1.1280024
7467,0.1219883328936705,290.7845074006194,7,49,2.9113483
7468,0.116801025774424,290.38045752927115,8,70,5.930829
7469,0.108002381982345,288.98520890426937,8,113,5.1591263
7470,0.1188509683779862,290.5125845477087,8,63,1.1298752
7471,0.1169301598285637,290.40058746471914,8,99,7.8794923
7472,0.112806330933778,290.16050269010896,8,65,1.1374823
7473,0.1213989392969932,290.6809802764203,7,55,0.92740995
7474,0.1105494335717432,289.44322135256243,8,71,0.0
7475,0.1182743548898677,290.4807258172822,8,66,2.2605422
7476,0.1227757387076199,291.0996714502784,8,40,1.4503781
7477,0.1263392204170563,291.2424449166208,8,43,1.1123726
7478,0.1173103101203053,290.419307482058,8,63,1.4631865
7479,0.1230316366421389,291.00638260508146,5,45,1.1177269
7480,0.1220404650199328,290.6977619680143,8,57,2.7802885
7481,0.1244567657408939,291.1755438311841,8,44,2.411598
7482,0.1187883721271481,290.509136188694,8,64,1.1299628
7483,0.1199186931152401,290.571623578042,8,61,2.999889
7484,0.1182154612029442,290.4772900392007,8,67,2.7802885
7485,0.1105647442964798,289.85826062357376,7,67,2.2800448
7486,0.1155681692944305,290.31808557121246,8,63,1.4650393
7487,0.1088463986144697,289.285543724549,8,133,1.8543341
7488,0.1090410171333971,289.32484792620454,8,132,4.6273675
7489,0.1221492709919422,290.68430611080186,8,54,6.4819155
7490,0.1125148987000225,290.1293130456041,7,125,2.9318557
7491,0.1224704125284927,290.71107582855853,8,47,1.1251101
7492,0.1141523375396938,290.23549814208485,8,68,1.4665768
7493,0.1224650964188228,291.0360452437496,8,47,1.1169044
7494,0.1214208412262365,290.645219048011,8,53,0.0
7495,0.1220276030304488,290.7939881399475,7,52,3.5716007
7496,0.1175848678955348,290.4456745253022,7,60,2.924479
7497,0.1107740939203978,290.03667001234857,7,123,2.277513
7498,0.1178487088731744,290.44612020227214,8,71,0.0
7499,0.1102781636714931,289.42138349768845,6,72,2.1782644
7500,0.1114356259961277,289.8512728422525,7,67,4.764752
7501,0.1175596180880883,290.44202422888105,6,58,1.4631509
7502,0.110135910038097,288.9427598595313,8,74,3.0071056
7503,0.1218623556941531,290.8025762753367,7,49,2.9106443
7504,0.1180255969926834,290.460628416561,8,62,0.92740995
7505,0.1222288355056485,290.8443408835045,8,48,2.4266336
7506,0.1199135707601146,290.56121826424936,8,56,0.0
7507,0.1111518238798589,289.7438637258955,8,70,2.177147
7508,0.1248843813721114,290.96106171755275,8,54,1.4531473
7509,0.1117582514850976,289.46000238090926,8,71,2.9433522
7510,0.1144191311865207,290.25122466392725,8,65,0.0
7511,0.1288139609013532,291.26457105699296,8,66,2.161882
7512,0.1089981058441296,289.3446793301829,8,131,3.8763764
7513,0.1088015256478949,289.3639241655704,8,137,1.4721162
7514,0.1153182214723306,290.28990972926255,8,66,1.8543341
7515,0.1148682378831183,289.8749481160056,4,65,1.4699455
7516,0.1240566597632465,290.87149688749133,4,58,1.454627
7517,0.1230825952146155,291.3349991513212,4,36,1.4463686
7518,0.1204364333596211,290.5135220791881,4,56,2.7802885
7519,0.1242206353735842,291.19416600072043,5,41,1.4487361
7520,0.1107515751672331,289.7524664781922,8,72,0.0
7521,0.1107168847208564,289.5080503449507,8,72,0.92740995
7522,0.1173527029988837,290.4083208553586,8,62,2.1716125
7523,0.1112190731822027,289.65509796125787,8,69,1.4712334
7524,0.1114034891717282,290.0741027673872,8,175,7.3788605
7525,0.1228048675120284,290.86997338920145,3,43,0.92740995
7526,0.122979947743436,290.89421084695874,4,45,2.166206
7527,0.1253510164829255,290.9670670462228,8,56,1.4529586
7528,0.1089800014688242,289.39014980707003,8,150,3.5491486
7529,0.1102821501668345,289.1979970701886,8,74,0.0
7530,0.1127942924803686,290.1514184305641,8,93,2.9316022
7531,0.1258178087993421,291.1590481055956,8,48,2.1629908
7532,0.1205767942777157,290.6037076648888,8,52,1.4598244
7533,0.1258705588369738,291.11718403464374,8,49,1.1153394
7534,0.1204057629027666,290.59993809967085,8,55,0.0
7535,0.1124814671502766,290.1352639389468,8,69,0.92740995
7536,0.113263583829571,290.1291797955961,4,64,2.175942
7537,0.121806100609739,290.9349434185828,8,46,2.2380664
7538,0.1237425582649497,290.9131982706809,8,57,1.4540598
7539,0.1102118469781549,289.9364033667065,8,149,2.9361112
7540,0.1199188079538944,290.5703309666458,8,61,1.4596174
7541,0.1242087445675259,290.9324778312004,7,59,2.90556
7542,0.1254347407999503,291.1127128826949,8,45,2.4147456
7543,0.1124827553935774,289.9808237613136,8,66,2.7802885
7544,0.124066708903417,290.92161763219474,8,57,0.92740995
7545,0.1222509987868923,291.03499422928985,4,42,1.1169044
7546,0.1103431584907568,289.492107974764,8,73,1.8543341
7547,0.1247902150540269,290.9601349528997,4,50,2.7802885
7548,0.1122668157148876,289.9171309491876,8,92,9.195146
7549,0.1237525993967101,290.8387243886997,8,55,1.8543341
7550,0.124797019469226,291.05812201100224,1,46,2.41705
7551,0.1233223771427237,291.2045156823175,8,38,2.1621902
7552,0.1210689685575413,290.63061619358155,8,54,2.4360914
7553,0.1173032305773917,290.42078471880626,8,64,2.4454367
7554,0.1127877589104438,290.0912015253907,6,63,4.549262
7555,0.1230254973560763,290.7916066558571,8,55,1.1230761
7556,0.1219220421360841,290.8395020158088,8,49,2.2430956
7557,0.1109581520401091,289.8896421077658,8,69,0.92740995
7558,0.1098744696274366,289.45075003632246,9,75,1.4719951
7559,0.1212097764347652,291.5406975647593,4,31,2.3974237
7560,0.1087743934985658,289.127117037464,8,94,1.8543341
7561,0.1124994067699006,289.91160433520866,7,65,1.1408579
7562,0.1219865517629358,290.83866957750035,7,52,3.8379111
7563,0.1119717055900367,290.0777722491682,8,83,1.1368213
7564,0.109527412447702,289.5135165331409,8,86,7.30226
7565,0.1082280173097266,289.17416661809773,8,210,1.1446426
7566,0.1162687122636693,290.36111572168613,8,107,2.448384
7567,0.1092097356766594,289.107286210489,7,70,2.1792986
7568,0.1222968705560267,290.80290595543283,4,47,3.5712655
7569,0.1253366343754611,291.0147717373187,8,52,1.4522057
7570,0.1192091927158602,290.54233759774985,7,57,1.1293991
7571,0.1223744046407213,290.7712012946901,7,49,0.0
7572,0.1181965826786274,290.47651711639224,8,68,0.92740995
7573,0.1218427456587687,290.6560024176661,8,63,1.4587736
7574,0.1099894167473106,289.2999432446991,5,75,3.897051
7575,0.1220590996690379,290.81321587497524,7,52,1.4560269
7576,0.1097416436622943,289.3932622324606,7,72,2.9426508
7577,0.1155881570693069,290.32021482259745,8,80,0.0
7578,0.1222798856075456,290.7546787557284,8,49,2.2473886
7579,0.1225185475088157,290.944095491539,4,46,0.92740995
7580,0.1228265809039475,291.19199827280977,8,38,1.1129876
7581,0.123657455412631,290.8591617146757,8,57,0.0
7582,0.1118357516003291,289.90445708032604,8,72,0.92740995
7583,0.1118565599098173,290.10756150183164,7,67,2.1756086
7584,0.1176384684320381,290.43522034638283,8,73,2.4412944
7585,0.1229357491293352,291.20775867030767,8,39,1.8543341
7586,0.121856902629623,290.7974744490785,7,50,2.1675224
7587,0.122287798008137,290.809981083915,8,49,4.5764446
7588,0.1191203189771786,290.5213159420338,8,58,0.92740995
7589,0.117003943664084,290.399342753612,8,60,1.4634361
7590,0.1252046271929196,291.03451802298946,8,50,1.451875
7591,0.1227460932168015,290.87510573487555,7,47,0.92740995
7592,0.121989187895175,290.7701037340832,7,51,2.1678846
7593,0.1133217294958147,290.18065754965875,5,62,2.4572582
7594,0.1130545656479231,290.1651140426633,8,64,1.1387184
7595,0.122106022093904,290.6914847937433,8,51,1.1256051
7596,0.1229144057874867,291.2052674339728,8,37,2.2244997
7597,0.1135368852423779,290.2005021852132,8,68,1.4670576
7598,0.1178165733927046,290.4521566854884,8,66,1.1313311
7599,0.1250822837554999,291.09290354631554,8,42,1.4507672
7600,0.1127317749794348,290.05222699541275,7,63,1.1398454
7601,0.1188939804604714,290.5120408940655,8,60,1.4615335
7602,0.1110332108287295,289.4725493941464,8,107,3.7047918
7603,0.1113050156281601,289.65223837882235,8,72,1.4712797
7604,0.1124763233564814,290.1386503029835,8,161,5.1512437
7605,0.1218768002070998,290.90362021400165,8,47,1.8543341
7606,0.112321624187369,289.89033429949336,8,67,1.8543341
7607,0.119075507319052,290.5326554134512,4,55,0.92740995
7608,0.1258230215313088,291.0780513833729,8,50,1.4510902
7609,0.1243616800232764,291.1971184427924,7,42,2.8955452
7610,0.1218325328505151,290.68701856241046,8,62,0.92740995
7611,0.1237139138212893,290.84338696749546,7,57,2.4259713
7612,0.1123311472841019,290.12903310900447,8,68,1.4685559
7613,0.1096229873983874,289.07938561716094,5,78,0.92740995
7614,0.1217513465693693,291.06737742158487,8,40,1.4508729
7615,0.1235685341194642,291.0774729452761,8,44,0.92740995
7616,0.1104154430728571,289.8797265262887,8,75,8.115963
7617,0.111173649347679,289.6730909677885,8,70,3.5954983
7618,0.1146626233751015,290.2484851333546,7,65,2.1729994
7619,0.1258502590288873,291.14193325673443,8,48,1.4499315
7620,0.1079957134055553,289.0728245301263,8,168,5.7525635
7621,0.1243658697614378,290.9100810384972,8,54,1.4540712
7622,0.1228433201135432,291.0603518648975,7,40,1.4491162
7623,0.1120153869165616,289.7378569350504,8,68,3.5953321
7624,0.1187022473354158,290.5075863442445,6,59,13.573879
7625,0.1199525283598101,290.5824429123114,8,62,1.4603974
7626,0.1219985091110468,290.87169409401395,7,49,2.9078183
7627,0.1258509651744014,291.11282439248964,8,48,0.0
7628,0.1224133650493994,290.7349405401683,8,53,1.4575006
7629,0.1207766205706738,290.60271274142286,8,51,3.8716304
7630,0.1120149906845422,288.9169064805323,8,77,3.4416122
7631,0.1132503884046465,290.1841821342662,8,68,1.1372826
7632,0.1218466644761888,290.8083290574438,7,48,1.4561442
7633,0.1219841402824747,290.77014992250645,8,51,0.92740995
7634,0.1073927537067957,288.9271373468181,8,170,6.493315
7635,0.1116085190644302,288.6038186116635,8,100,2.1820643
7636,0.1095371386652543,289.1111997458662,6,75,2.4709907
7637,0.1220643013082562,291.1970297154449,8,34,1.8543341
7638,0.1200745897569838,290.5765646383186,8,63,1.4595706
7639,0.1113213634855213,290.0530653392703,8,103,6.309033
7640,0.1089748596362584,289.4182548943137,8,129,2.9417837
7641,0.1263246465346299,291.19562184626113,8,46,1.4489866
7642,0.1175372953503446,290.4208355672283,5,52,1.4627268
7643,0.1102269433624529,289.56937785389283,8,73,7.3585186
7644,0.1249029059262299,290.96661255101924,8,51,0.0
7645,0.1236724959690459,291.1737851517266,2,39,1.4490528
7646,0.111182522790351,289.97446826216304,8,71,3.5925725
7647,0.1187331489013791,290.48682401885986,8,70,0.92740995
7648,0.1220323611168689,290.8340397621001,8,50,2.9093368
7649,0.1219980657920338,290.78704236103346,7,49,2.4294357
7650,0.1111120569317808,289.21260920891973,8,125,2.4709833
7651,0.1181050553269791,290.4717051116989,8,76,0.92740995
7652,0.1242227049151918,291.00495487242495,8,48,0.92740995
7653,0.1089037868001022,289.39577385652296,8,153,3.4261606
7654,0.1255210520102071,291.21367805210866,8,57,17.562761
7655,0.124759628846073,291.098046626179,8,40,3.868235
7656,0.1228603238255633,290.7743671743156,8,56,2.246167
7657,0.1197118338169614,290.5670560182,8,62,1.4606639
7658,0.1091483432932763,289.4132765114663,8,126,3.5488486
7659,0.1126565049991537,289.90075705291065,7,64,1.470219
7660,0.1261400698482601,291.17319359190327,8,50,5.851119
7661,0.1217518808419673,291.1406146822002,4,36,2.897042
7662,0.1195287588927901,290.5635570000635,7,58,0.92740995
7663,0.1222091560333085,290.8548988334496,7,47,1.1215632
7664,0.113986911253435,290.2057254717333,8,74,5.733229
7665,0.1132456108768154,290.1769273104736,8,61,0.92740995
7666,0.1222571870498826,290.900468417237,8,46,1.8543341
7667,0.1251038827291407,291.1898460873341,1,40,0.92740995
7668,0.116421015530849,290.37174031367306,4,59,2.4483414
7669,0.1087411629471805,289.376352405261,8,88,3.8936105
7670,0.1241587714869725,291.2232368928186,8,40,1.4481702
7671,0.1238288989997864,290.9418388171568,8,56,3.4800785
7672,0.1214222453957605,290.6545244366821,8,55,0.0
7673,0.1151411888299542,290.283544448597,8,66,0.92740995
7674,0.1225193396368533,290.74949541202494,8,49,3.5728793
7675,0.1228807145830599,290.71638798669954,8,63,1.4576968
7676,0.1226441684885244,291.02395230170066,4,45,2.2336216
7677,0.121945664027735,290.65990797455834,8,57,0.92740995
7678,0.1227165346821035,290.7675119669583,3,59,0.92740995
7679,0.1244841176838023,291.0784436912276,6,44,2.4160533
7680,0.1206079021555752,290.5984073004931,8,52,0.0
7681,0.1200834586068465,290.5868178885092,8,60,1.1281614
7682,0.1081597618305368,289.15168757729145,8,196,1.144783
7683,0.1205431873229664,290.5995823179461,8,62,0.92740995
7684,0.1114400579943784,289.54258024078194,8,108,5.547545
7685,0.1098244487523742,289.6416297243756,8,70,1.4708351
7686,0.1142791471099989,290.24224881783533,8,70,3.8742313
7687,0.1233762895009612,291.031837061958,2,46,2.1644344
7688,0.1250961717829574,290.992576340716,8,51,1.4526042
7689,0.1206804851434374,291.4299511571833,8,33,1.4447381
7690,0.1219942699191003,290.7356346937194,8,52,3.3706682
7691,0.1227198778830211,291.04061106613267,4,40,2.2327938
7692,0.1122003645088562,290.12824709455595,7,64,1.137882
7693,0.1110581815142064,289.7257312864968,8,71,0.0
7694,0.1161719356484794,290.3567109898584,7,62,3.5222595
7695,0.1218686867102525,290.934953863903,8,48,0.92740995
7696,0.1109970840614451,289.279903372958,8,101,3.8988147
7697,0.1187403759523903,290.50762358388084,8,58,0.92740995
7698,0.1103259208419827,289.77303341551533,7,69,5.1547103
7699,0.1087816032242854,289.25269021200484,8,118,2.4682076
7700,0.1074820054814059,288.94636673401726,8,216,5.159066
7701,0.1226026352542407,290.96693627498473,8,45,1.1186908
7702,0.111576964759895,290.09419911988965,7,62,1.4683577
7703,0.1168237064118769,290.38808939261827,8,59,1.4635848
7704,0.1214704273796549,290.66431333411634,8,55,1.4588375
7705,0.1220282805521326,290.7137106503292,4,50,2.24966
7706,0.1092633430595363,289.3408945041288,8,93,2.9429362
7707,0.1240717737703198,290.9083438278104,8,53,0.0
7708,0.1252996457746626,291.14130431029827,8,41,1.114672
7709,0.1223706978750844,291.06245707740743,7,42,0.92740995
7710,0.1103877788231879,289.6564511113029,7,68,3.0049853
7711,0.121220407398975,290.6297731858579,8,51,2.1694758
7712,0.1113389370745525,289.92722256374566,8,68,3.8857906
7713,0.1219049710143798,290.8179546225357,8,50,0.0
7714,0.1224544074896337,290.936296584019,8,47,3.826106
7715,0.1228745985281807,290.7670794964039,8,55,0.0
7716,0.1220934236584271,290.821617817844,8,48,2.4277415
7717,0.1247641561744321,290.9915699360808,1,48,1.4526408
7718,0.1218493830692191,290.855231206183,7,49,0.92740995
7719,0.1219133405769539,290.6799814742089,8,52,1.4584951
7720,0.1218464866472789,290.6872799446297,8,59,1.4584343
7721,0.120310407653449,290.6142555086227,6,56,1.1277299
7722,0.1127691362995687,290.1333292483564,7,115,2.1742475
7723,0.118398712385012,290.4864776889788,8,58,3.860215
7724,0.1140311363849089,290.2290300192095,8,67,3.587988
7725,0.1117704356058327,289.49998860860194,8,71,0.92740995
7726,0.1270508757265805,291.11037599671465,8,78,2.4150121
7727,0.1222479055388273,290.8884579625996,8,48,2.4245205
7728,0.1222454877982793,290.88210598420903,7,48,0.92740995
7729,0.1180272016758509,290.46648815322976,8,69,1.1310745
7730,0.1241336880519304,291.0372732213079,8,44,1.4517268
7731,0.1219989413083514,290.8225063040603,8,49,2.427714
7732,0.1186992724047943,290.4829770704305,8,53,1.4616426
7733,0.1224852497229215,290.74239544740306,8,49,2.7802885
7734,0.1123063928006179,289.89096955536775,8,65,0.92740995
7735,0.1198284408583885,290.5703496830085,8,60,1.1285216
7736,0.12223415665786,291.1025787410448,8,42,1.1151661
7737,0.1199761246605245,290.56519782234705,8,56,0.0
7738,0.1143894727084156,289.6460331770604,4,68,5.1560555
7739,0.113569907970088,290.2021373293437,8,67,0.92740995
7740,0.1076317301627315,289.02459993050536,8,222,2.1791253
7741,0.1155126823273274,290.30090625210687,8,77,2.9252264
7742,0.1182911573397232,290.4818323605552,8,68,1.8543341
7743,0.1219253533634311,291.3041036064183,8,37,1.8543341
7744,0.1251204102083029,291.0505270692053,7,45,0.92740995
7745,0.1136072821946786,290.18234447016675,8,88,2.4507244
7746,0.125725591852,291.0157931496541,7,54,2.4188814
7747,0.1182777000316356,290.4807639154569,8,66,1.1307034
7748,0.124406940281731,291.1710017271201,8,42,2.8965516
7749,0.1091565327382114,289.53491287161586,7,113,2.7802885
7750,0.1102552524547827,289.42587772809617,4,71,2.4669993
7751,0.119997589218502,290.5709573629093,8,52,0.0
7752,0.1145119211599922,290.2553980738718,7,60,2.4510617
7753,0.1246120450783867,291.1603119973514,8,42,1.1140925
7754,0.1204993426123038,290.6120953098754,8,62,1.4598186
7755,0.1220540497701788,290.68811934044754,8,50,1.1256801
7756,0.1107416819665017,289.13289450418,8,139,1.1462848
7757,0.120505780311566,290.60749490002394,5,62,1.1265713
7758,0.1127237582744404,289.94881609739474,9,64,2.9379525
7759,0.1202271433058484,290.5913576173172,8,58,2.1700542
7760,0.1102303572473289,289.4307496812349,8,74,2.286339
7761,0.1190765188526229,290.5396426749629,4,58,1.1296198
7762,0.1254965379218701,290.9881360124279,8,54,1.4526211
7763,0.1222348663839953,290.8880381394175,7,47,2.166282
7764,0.1091922582065709,289.3052893547668,8,97,2.943315
7765,0.1173784457752924,290.4322433682331,4,61,1.4634212
7766,0.1125142143437661,290.13901114133216,8,69,1.1387146
7767,0.1084931315864852,289.0688787697519,7,91,2.2903562
7768,0.1181148105909953,290.45479384821914,8,69,1.1298409
7769,0.1269020647876066,291.21181150313134,8,49,6.558407
7770,0.1238266027708846,290.8518275810252,8,58,1.8543341
7771,0.1104500951393899,289.281575819518,8,72,2.7802885
7772,0.1101694389314039,289.93297181489766,8,218,2.2779853
7773,0.1175499791796529,290.4276697921594,8,68,0.0
7774,0.1242532587520639,290.88340915257913,8,60,0.0
7775,0.1084364008842074,289.2343955030524,8,189,5.157589
7776,0.1227572218511273,290.9607545993053,4,43,2.904332
7777,0.1109905584501185,289.3578250415419,8,99,1.4729903
7778,0.1218984124851964,290.86792914551745,6,49,2.1665547
7779,0.1179869797465777,290.463992784702,8,71,2.4437997
7780,0.1200667212767976,290.5776762421945,8,64,4.3330874
7781,0.123075049172196,290.7731800683197,8,60,4.850714
7782,0.1247017397541314,290.96834098200014,4,46,9.45433
7783,0.1190305301446063,290.52090780845265,8,61,1.129616
7784,0.1207059050028423,290.6294535810419,8,69,2.253598
7785,0.1150761908688242,290.2894765200109,8,65,2.7802885
7786,0.1223652025772297,290.7318960382196,8,56,0.92740995
7787,0.1176729941804402,290.44192499188745,8,61,2.1718714
7788,0.1172015106247717,290.3994914285375,8,65,1.4626231
7789,0.1208515624670064,290.60416537018943,8,65,2.4362586
7790,0.1171680513477074,290.3988441260414,8,74,7.8637786
7791,0.1243799362991279,290.8987102101576,8,56,0.92740995
7792,0.108438172641958,289.2606658038572,8,164,14.553045
7793,0.1262367002391796,291.15889615379854,8,46,2.227911
7794,0.1230406914901214,291.11327055103845,8,37,0.0
7795,0.1224164751831457,290.72908296206606,8,59,2.1680565
7796,0.1245654312844912,290.9076813448395,2,55,3.7047918
7797,0.1092609426899137,289.5692809117696,8,79,8.365238
7798,0.1140443175865182,290.2113927628411,8,67,1.1344868
7799,0.1193213752876522,290.5426088776429,8,67,1.8543341
7800,0.1219960779602147,290.775121262254,8,51,2.1678152
7801,0.1201795718685677,290.57799606159256,8,60,2.253764
7802,0.1107620777366972,289.23045920032564,8,138,1.8543341
7803,0.1224462012261706,290.7850680355544,4,49,4.484696
7804,0.1191824868557139,290.5151386098829,8,67,2.4393132
7805,0.1222435446605262,291.15248022054766,8,36,0.92740995
7806,0.1145844032070461,290.2602546878765,8,78,1.1360059
7807,0.112681406242443,290.0208756079768,7,64,1.1400706
7808,0.1242758260986123,291.0768756495148,8,44,1.1161134
7809,0.1187134049442937,290.4928866578555,8,54,1.1299781
7810,0.1259040647016812,291.18145918492064,8,48,1.8543341
7811,0.1164088298414345,290.355465627897,5,54,1.4636056
7812,0.1240882322754136,290.87294816342217,4,59,0.92740995
7813,0.1161115234038754,290.3384741812475,8,76,7.277246
7814,0.1139108937468346,290.220109344644,8,76,2.4545841
7815,0.1105884808501194,290.0104254845612,8,181,1.1392223
7816,0.1112953789173781,289.3580871665756,8,103,2.9442725
7817,0.1127557757716003,289.975674120155,7,64,2.280013
7818,0.1205963035683461,290.5993296842411,8,65,2.1695168
7819,0.1251861425272079,290.95716598734964,8,56,0.0
7820,0.1091439186628165,289.36000934136484,8,160,4.924841
7821,0.1190875995099938,290.51126296360707,8,55,1.4613041
7822,0.1204639276670316,290.4938926951761,8,56,1.8543341
7823,0.1193594662919766,290.5420258366754,8,62,0.0
7824,0.1221028714332009,290.7260216607068,8,48,1.4577632
7825,0.1118278092651167,289.54565113163375,8,69,1.1434808
7826,0.10996418491838,289.09801599145726,8,81,3.0065873
7827,0.1227804174452437,290.71685808640405,8,64,1.1247469
